osm_element_id,longitude,latitude
5360462922,144.1322064,-36.7357334
5362541144,151.2131183,-33.8434573
5374509957,145.2683437,-37.7832714
5382013330,144.9628996,-37.7755208
5388308535,145.0647381,-37.9830426
5391319326,145.5295626,-38.4074837
5398328262,145.0070885,-37.7038049
5402561914,145.1507708,-37.9507548
5404177817,145.9491592,-38.4723374
5404621059,151.1382334,-33.9519472
5406330744,153.4273112,-27.8055103
5406550760,152.9949096,-27.9885438
5433124127,144.9583979,-37.8104182
5434839657,150.7782534,-28.9042911
5434848629,150.6461996,-29.5611952
5436942372,140.3472323,-34.2216553
5449536984,140.1591355,-35.3803002
5449550322,153.1005413,-30.3679508
5457987232,153.4321197,-28.0393235
5458796474,152.5019033,-27.3912437
5463375203,147.1404758,-41.4375057
5479939632,152.9996557,-27.2221502
5499138482,115.9142944,-32.0121755
5509649424,152.9014808,-27.6772215
5518125096,151.6507217,-30.5037969
5521846556,145.2204274,-37.9708665
5526804807,153.5932412,-28.7968611
5528522726,146.0898144,-17.5582399
5535102961,144.9748147,-37.7590927
5535874691,144.9748382,-37.758504
5539148810,130.998879,-12.7022943
5547101387,145.0411157,-37.815509
5549186731,130.9074665,-12.3865902
5551556063,145.015827,-37.7832594
5555260512,151.1573882,-33.8544907
5555622640,151.2216961,-33.8776532
5562103678,150.8202946,-33.7685556
5563079579,145.0307323,-37.6521529
5572543507,146.761812,-19.3010992
5577375640,145.1617418,-38.0124421
5581566377,144.9764909,-37.7907997
5582347904,149.1312961,-35.1643939
5585892673,150.8263848,-33.7584361
5586031228,149.132414,-35.1646496
5591228635,145.2087853,-37.9659024
5596206953,153.1563167,-27.6959151
5599967697,153.050745,-27.4151323
5602229524,138.6048999,-34.9197423
5603655690,151.208171,-33.8893476
5608270088,151.2103214,-33.888852
5608349139,151.2130814,-33.8909216
5609320622,151.2088855,-33.8901611
5617093030,152.9552941,-27.510182
5620988650,151.2431193,-33.9038836
5624744417,144.9659996,-37.7565314
5629804219,150.8493635,-34.6808134
5638762062,145.0622754,-37.6920305
5641254142,151.2276864,-33.9153518
5646625340,150.8993684,-33.9974427
5655269510,144.9967817,-37.6997052
5665132872,145.015241,-37.7114295
5665132883,145.015365,-37.7115767
5665150165,145.0231778,-37.7112201
5676970567,141.744407,-20.6574425
5676981611,141.7443771,-20.6571222
5679352543,145.5330477,-41.444263
5708242225,151.1622315,-33.9095007
5708242236,151.1641449,-33.9086235
5710147621,145.5833503,-17.2691713
5710651328,151.1957614,-33.8689144
5716473521,145.5567644,-17.3058424
5732999122,147.2430522,-43.3215337
5740591203,151.2020379,-33.8924116
5746205043,153.1294082,-26.7366312
5748633428,151.2166631,-33.8774171
5748984821,144.96205,-37.8214423
5755500928,153.0338945,-27.4592786
5757884117,151.2237163,-33.8793924
5761127565,151.0379427,-33.9180632
5778687227,151.1025327,-33.9666035
5780575353,152.7266357,-26.5967743
5781013271,151.099125,-33.9647411
5797326956,151.2116595,-33.9061541
5800403064,115.7869519,-32.5821452
5824617953,144.8329551,-37.786604
5824764058,144.8323058,-37.7857378
5824764079,144.8334604,-37.7823541
5826043076,151.1399609,-33.9453709
5830969486,151.1691831,-33.8645621
5838144828,153.1030722,-30.2946267
5842632915,151.164069,-33.8936641
5843803347,151.6513896,-30.5038688
5844879427,151.177142,-33.8864678
5856710236,153.3280086,-27.9140732
5870368078,151.2089782,-33.8642676
5872687901,151.2396769,-33.9131485
5872687914,151.2394652,-33.9132204
5872750288,151.1958949,-33.7929914
5879935368,147.3681844,-35.1192236
5887032674,151.2172609,-33.8813544
5890093314,151.2730034,-33.8942635
5891838795,151.2749017,-33.8902342
5892410912,144.8873579,-38.3673304
5892457735,151.2733889,-33.8907559
5898429510,137.5275371,-33.0386463
5902813565,151.2294745,-33.886359
5902814200,151.2297936,-33.8865774
5902885777,151.2318688,-33.8882574
5902886020,151.2437788,-33.8906099
5923692241,153.0789484,-26.3914768
5926514764,145.915547,-17.2225344
5926514767,146.2848941,-18.9507016
5926515840,150.7135396,-23.681994
5933563818,145.0071685,-37.7167461
5938645062,152.9824814,-27.9376545
5938673818,153.2112336,-27.7020552
5940163753,152.9827882,-27.3832179
5940166597,152.949114,-27.4172045
5947928643,144.9090571,-37.7096141
5960549381,145.2656665,-38.0325746
5960549386,145.2645744,-38.0324731
5960549441,145.2648145,-38.0340348
5973408603,151.2583968,-33.9120428
5973408607,151.2513149,-33.9098253
5980632073,144.8034222,-37.7443471
5980632217,144.8013721,-37.744577
5980632237,144.8010996,-37.7452802
5980632252,144.8032455,-37.7443258
5982185678,144.963454,-37.8092606
5982692312,143.8859713,-38.3964826
5982841761,152.946543,-27.5079973
5982841954,152.9358044,-27.5603981
5987362599,152.9975271,-27.445971
5996637983,151.209465,-33.8754082
5996637984,151.210763,-33.877099
5999588253,144.9009488,-37.8002792
6009432892,151.2097071,-33.8731027
6016882814,145.1221469,-37.828037
6017199995,145.0032752,-37.7414751
6017199997,145.0033744,-37.740894
6017200193,145.003246,-37.7416644
6017200197,145.0034276,-37.7406047
6017200238,145.0039967,-37.7371076
6017236232,145.0022846,-37.749745
6018946120,145.0767525,-37.8939036
6018946183,145.0766969,-37.8956438
6018983773,145.0426815,-37.8760271
6033469828,144.9013072,-37.7989823
6044361761,146.7595237,-19.3163341
6051887995,151.1943034,-33.9320003
6052551927,142.2434849,-18.2018185
6065622243,145.0907002,-37.8986753
6071833018,151.1407399,-33.9300853
6076113827,151.2427146,-33.9197789
6081813439,145.3184876,-16.2497667
6087018799,138.1205188,-19.9217637
6087018964,139.5477191,-17.7427508
6089155185,144.964056,-37.7567305
6089175311,144.8910629,-37.7986501
6091813755,151.2148168,-33.8791619
6095210947,152.9198773,-30.7097815
6110271658,144.7726614,-37.7702153
6110271664,144.7725783,-37.7701973
6110271682,144.7720608,-37.7701183
6115469957,151.1667235,-33.9164843
6117595897,153.0369881,-27.4718956
6118610199,131.5115067,-24.2506467
6125847380,151.2070443,-33.8829504
6127489877,146.0783588,-36.3394548
6136859942,144.6604375,-37.9035126
6138135265,144.9716011,-37.8150417
6139772331,146.2651995,-37.1083598
6143939161,145.1982188,-37.9915219
6160251619,115.8646306,-31.9969006
6161059357,115.8791893,-32.0587356
6165387361,145.02107,-37.8868879
6172372045,149.1094952,-32.6868557
6172547676,144.9649479,-37.7535908
6183074705,145.854125,-37.0261373
6199859300,153.4428976,-28.0937037
6215064736,152.8222064,-27.546946
6218137882,145.1420819,-37.7702371
6228957754,145.0015639,-37.9449038
6235418328,150.8080358,-33.9541989
6239431285,149.0719482,-35.2529584
6244246944,145.7770432,-16.9197815
6250986985,153.4082483,-28.0403319
6261160465,151.2020596,-33.867058
6273651785,153.4355862,-28.048589
6275666787,149.1405287,-35.3162072
6280358913,153.0452116,-27.5336642
6282079544,152.9740021,-27.3020347
6283784487,137.8027514,-32.511671
6285553885,148.6212142,-36.415189
6294932955,148.6236238,-36.4155953
6295819343,146.9710048,-36.0357679
6296994965,149.1309919,-35.2787806
6298270085,151.0796956,-33.7915979
6314072787,151.1644483,-33.9065755
6322295356,151.2015238,-33.8652456
6326446631,151.3102947,-32.7738889
6330038554,152.213771,-27.6345506
6355802804,136.4779652,-15.9331982
6356421442,150.6939811,-34.7789831
6371762745,151.2567378,-33.920337
6371769978,151.2577973,-33.9188231
6371771515,151.2494052,-33.9147733
6372204513,151.2560047,-33.9206164
6372219691,151.2555969,-33.9207772
6373302485,144.7516056,-37.723312
6373312040,144.7700027,-37.7255455
6385446315,167.9555927,-29.0374297
6395566186,150.6932999,-34.015737
6398469635,151.2638696,-33.7186128
6408051839,150.9777467,-33.8344897
6417168585,150.7376691,-34.0403564
6419107187,150.9225615,-33.9229942
6419114085,150.9235884,-33.9240977
6426941085,115.372966,-31.1094655
6432097065,145.2834043,-37.7877793
6442328023,151.2087475,-33.8662936
6442329463,151.2124506,-33.8764661
6448989497,150.3757576,-33.7095457
6456809385,151.1796543,-33.9339492
6461160456,151.2108274,-33.8672788
6461400071,139.2532639,-18.6513591
6467473223,151.0390999,-33.8675522
6476815992,142.0421139,-34.0953159
6483517676,142.1441838,-34.287883
6487948311,140.7496557,-34.1712523
6489622559,142.1930992,-34.1736371
6489631752,151.0814289,-34.0588579
6493422687,145.0681553,-37.6490932
6498942057,151.2031949,-33.8624474
6510992729,149.1311091,-35.280079
6513054902,149.2069677,-35.363649
6525768432,138.5964738,-34.9301403
6531693584,140.6477009,-34.2577441
6533186285,138.5964754,-34.9301134
6539414911,140.368043,-34.2897974
6542313331,140.7271063,-34.1500256
6571713278,142.7450207,-34.5773911
6571728635,151.2404688,-33.9156851
6581529724,151.2085066,-33.8677322
6590135738,151.2083885,-33.8860776
6592372535,141.3348667,-34.3892801
6592686735,153.4111356,-27.9750303
6592701263,153.4117036,-27.9769271
6600061460,151.2071246,-33.8786374
6616731322,142.5866654,-36.4598898
6616935582,145.6341882,-16.8198232
6639355160,147.1547839,-19.5630685
6639696507,153.0144349,-27.4980649
6642422175,144.9564256,-37.832765
6642422178,144.9567287,-37.8326781
6646520238,151.3043201,-33.7448018
6648590379,145.0214893,-37.719192
6654494185,150.6981586,-33.7536273
6654499985,150.6991082,-33.753537
6678524934,144.9438461,-37.8203828
6679969610,151.302051,-33.7088795
6714490203,145.377302,-38.2117378
6714584294,145.2563064,-38.0804481
6722853932,150.9010411,-33.8496189
6732550551,144.9630879,-37.8043775
6734033022,144.9832705,-37.7655895
6738141285,151.2075908,-33.8764868
6738141286,150.8134553,-34.0682564
6746265903,116.0083935,-31.9370191
6780673996,151.9057555,-28.6975779
6784059779,148.2217307,-32.569767
6832010637,145.5003644,-35.925079
6832108508,145.6494026,-35.9207886
6832152035,145.5824495,-36.1555056
6855124112,152.5821671,-27.4626
6866226054,150.9720914,-33.8075098
6866226061,150.9721384,-33.8074123
6869455213,144.8843952,-37.8439757
6872571331,153.0588166,-27.4164045
6872651464,150.9430564,-33.8873739
6874605951,153.4015187,-27.9127802
6874889236,151.0395657,-33.9330414
6894428086,142.8772898,-38.6068764
6905532051,152.9588,-27.6112341
6917396586,138.6570986,-34.9026066
6917927158,144.7555701,-36.1410587
6919600547,151.2131682,-33.8908749
6919672586,145.0439509,-37.8275441
6923939112,151.306948,-33.6863489
6924085218,115.8586712,-31.9497851
6924440982,144.8981817,-37.5344208
6927241128,115.8572661,-31.9482764
6928623940,151.1439399,-33.8937591
6933678498,115.8520591,-31.9494466
6936754766,113.5344573,-25.9281293
6946446065,151.09491,-33.8711713
6949998785,146.1758574,-41.3875619
6952957277,151.275287,-33.7552107
6953004176,115.0372258,-30.305878
6953180188,146.318023,-18.523191
6959247255,153.1636419,-27.457615
6959685733,146.0924473,-17.9363546
6961354226,115.6378132,-33.3258388
6970340755,145.094492,-37.850126
6971097551,117.8840277,-35.025718
6982530705,151.2089061,-33.8809997
6984069299,138.674889,-34.8779402
7010943734,144.9973705,-37.7906765
7016076610,150.6507868,-35.0996331
7018338507,151.9495742,-27.5855051
7021338711,151.0837732,-34.050702
7023024418,150.0280359,-35.1535958
7024930786,115.5586321,-30.753305
7034809985,151.032901,-33.8499773
7034830621,144.9069056,-37.8019021
7050790782,144.9535342,-37.7732351
7068095529,144.9938646,-37.8178347
7068313897,151.1691469,-33.7756099
7081582848,153.1145576,-27.2012563
7090154902,153.1966538,-29.4558899
7090548479,149.5748764,-33.4107944
7105615812,151.7848173,-32.9278493
7105910675,151.7830257,-32.9276459
7105910680,151.7791947,-32.9264342
7105923956,151.7707675,-32.9323037
7113329139,153.3812382,-27.9761921
7115283970,151.779784,-32.9267457
7115425106,151.7733782,-32.9256941
7120934225,153.1903523,-27.7141393
7140650605,151.934138,-32.7866288
7150343857,153.0916085,-26.3873351
7158512055,137.7625219,-32.4746032
7176556311,150.6762318,-33.7463718
7178373485,151.2415763,-33.8242006
7187432671,150.9560475,-33.671257
7202333353,151.2351456,-33.7566581
7205693055,150.8993099,-34.4240653
7207063004,144.9780201,-37.7795719
7212917336,153.0963947,-26.5845468
7215488573,151.625,-32.7251
7229289298,145.3110646,-37.8026293
7229289299,145.3083243,-37.8022936
7241629916,146.1635806,-41.1508967
7266192930,153.0466254,-28.862352
7279197831,145.1871561,-38.1010122
7281548983,153.0907209,-30.3524501
7300276341,145.1610462,-37.9329916
7317478376,153.4022832,-28.3294886
7349867175,151.3852347,-33.435374
7365821047,151.0824787,-33.9318654
7384135908,149.278364,-31.2772248
7410179555,149.0183652,-35.2218344
7447433644,153.2902478,-27.819235
7447602567,153.35295,-28.0328398
7499597164,153.095183,-29.9349458
7502083123,153.1816683,-30.164423
7522467385,150.8179503,-35.0172738
7551380382,132.2607039,-14.4629533
7573498763,151.7256888,-32.7913068
7573529086,151.6394607,-32.8115717
7597339645,151.1383416,-33.7953583
7605049794,152.947547,-27.1020773
7607931185,151.2495889,-33.8924173
7612245956,153.1151871,-30.296214
7613850286,139.2955612,-35.11271
7641418683,145.195525,-38.0118241
7641846975,145.2237532,-37.9718453
7660459036,144.888689,-37.7947813
7671431691,144.0350108,-35.0914185
7676774430,153.0785193,-27.5736907
7680728421,148.2984872,-36.4905126
7706149763,153.2010259,-27.9234206
7709442943,150.3169121,-34.6130023
7738959732,144.8811219,-37.7260518
7745728915,150.6041589,-34.9158346
7746531089,151.0926854,-33.8168183
7759281488,145.4662944,-16.4846072
7765350754,151.1840999,-33.8759373
7768894821,151.0822141,-33.7725658
7774592335,149.0709489,-35.2530308
7802820900,151.4778025,-33.1161273
7802820903,151.481699,-33.1115413
7802820904,151.4980432,-33.1080067
7802820906,151.5600633,-33.1891801
7802820907,151.5679795,-33.1901168
7811428286,138.6516239,-34.9012028
7816507067,147.3265721,-42.881193
7816629887,152.9455844,-27.4943527
7818526686,150.9243593,-33.9224829
7836109567,144.8562236,-37.7804551
7837666524,144.961023,-37.8234909
7857911830,144.9712175,-37.7753283
7882541494,150.3169494,-33.7068967
7889114149,148.808217,-33.4239504
7911258747,144.7012064,-37.8813055
7924479885,151.031663,-33.919166
7976217583,138.6573495,-34.9364103
7979204485,151.0437016,-33.8639167
7996429792,137.7128844,-33.962354
8004944973,153.006796,-27.4761267
8004959845,145.1299988,-37.7575999
8014817866,150.0009402,-34.7187973
8014846816,149.9952019,-34.7190719
8041167166,153.5170768,-28.8610021
8061772967,152.9778579,-27.4494569
8071047805,142.5789598,-38.329382
8071414284,138.6812448,-34.891897
8071437417,151.0341304,-33.9175592
8111240745,151.0062589,-33.8149961
8145586667,144.9465642,-37.7983118
8147838683,150.8685396,-34.5789704
8147876562,150.8674352,-34.5790992
8148119125,115.8677255,-31.958324
8148706750,115.851793,-31.9517583
8150445969,152.5496923,-27.9793788
8150913813,153.0969585,-26.691251
8157325818,151.0109675,-33.8348007
8193492552,115.7649578,-33.9819184
8200209251,145.2883397,-37.3451954
8203937004,153.0168621,-27.4818009
8223514297,145.046104,-37.7716834
8223619568,145.0427177,-37.7682653
8253977625,152.9813948,-27.138421
8256064723,153.0186526,-27.2428805
8274936437,152.7616003,-27.6028686
8279412697,152.7505314,-27.6177655
8280313916,152.7624403,-27.6033261
8282191219,143.2566519,-36.6150218
8288630416,143.8043687,-37.5199371
8293283884,152.7459835,-27.5963682
8307702531,144.9700038,-37.8348296
8310054213,153.3941768,-28.0570441
8314043527,151.0650349,-33.953416
8314437126,150.6973437,-33.7480081
8330809887,152.7849426,-27.6134483
8333253940,152.7743564,-27.6344214
8333254072,152.7795166,-27.620775
8333254076,152.7776944,-27.627933
8333254100,152.7881471,-27.6209598
8333618542,152.7787672,-27.6571198
8334234168,151.2126741,-33.9039871
8334252227,151.21289,-33.9031924
8334252230,151.2042456,-33.9023927
8363654576,145.0442778,-38.2138191
8363656063,145.0335932,-38.2131031
8378567162,152.8217188,-27.5883903
8379118993,146.7983924,-35.46038
8380734748,150.9041051,-33.7452994
8380734753,150.9069089,-33.7464459
8380734758,150.914758,-33.7537628
8380734787,150.8998331,-33.7467469
8393274151,145.9955365,-34.5743739
8393390991,151.2124815,-33.8992175
8400781793,144.1421701,-37.3412876
8409980941,153.0068462,-27.4782308
8430911596,147.2209278,-34.3465386
8441591562,151.1612459,-34.0431656
8456133528,151.2849021,-33.7991245
8456133530,151.1256917,-33.8867813
8460222816,151.0175096,-33.8178475
8460982634,151.0009865,-33.8154464
8462984357,151.0095914,-33.8145043
8463032855,151.0086566,-33.8181503
8463032880,151.0037544,-33.8177866
8482311586,116.0016272,-31.8916844
8499427449,114.6268502,-28.7781534
8532229433,153.2854691,-28.8193926
8564049263,152.9725813,-27.5874592
8585140010,151.2060903,-33.910974
8596991731,146.2618607,-20.076327
8608247671,115.7544028,-32.4388611
8608391286,115.7546528,-32.4389976
8616351134,150.4745681,-35.3401151
8621929218,151.1035263,-33.9670207
8623842362,153.0108654,-27.4806562
8627411596,150.3389064,-35.4854379
8631045489,146.6419297,-23.6487476
8632118719,140.7367135,-34.1810211
8636615614,146.1258155,-23.6018472
8637842256,147.3262232,-42.8937726
8642963815,148.0886047,-24.1172859
8657389733,150.3001165,-35.6679071
8660800794,151.3314879,-33.6199453
8663589935,152.8884417,-31.4319665
8676247699,151.2622841,-33.8938254
8685936419,153.0234424,-27.4820887
8686411539,149.0436608,-35.2431893
8686411547,149.0437463,-35.243518
8690019768,152.705026,-31.6324048
8699896547,151.0040886,-33.8124251
8720957981,149.9855005,-33.1462673
8735787124,138.674925,-34.8400972
8748793241,151.2631689,-33.8937083
8749154202,151.263955,-33.8940918
8752904512,143.5788993,-38.3384667
8759345285,153.0286912,-27.226907
8760854838,152.829878,-27.5895203
8760883329,152.7719418,-27.5890279
8778391746,151.2519841,-33.7968294
8778911686,145.0758049,-37.8123137
8780700692,149.5790603,-32.5896156
8787351678,150.7524114,-28.5724075
8806763833,151.2725998,-33.7602562
8815843506,151.146213,-33.9327825
8829024547,153.0245588,-27.2607857
8831366771,151.2369172,-33.7822211
8842421320,151.0624468,-33.8625928
8862247479,143.0424478,-22.3843986
8873993655,153.3622042,-27.9277739
8874921460,141.4746649,-36.7176949
8879005679,141.079482,-17.6700149
8892498602,151.2369467,-33.7822388
8914824403,145.1114855,-17.1487585
8920805813,153.1432218,-26.8022639
8920886101,153.1319884,-26.8048432
8921329578,150.7537192,-33.7573184
8930360560,139.5155619,-21.6951233
8931654979,150.7213755,-33.7477988
8946410081,151.13967,-33.9376345
8946411315,151.1420363,-33.9367317
8946442580,151.1410824,-33.9369096
8946449081,151.1456328,-33.9389933
8946449082,151.1465855,-33.9362244
8946491907,151.1465421,-33.9361959
8956592833,145.6993164,-16.7853374
8969286566,151.1569174,-33.8058895
8973528568,153.4715688,-28.1195876
9009821252,150.907133,-33.7688696
9024771654,151.0367487,-33.8992844
9038994679,145.029413,-15.3711439
9039407645,115.7492324,-32.0564611
9041819990,115.5254191,-31.9906356
9047000944,144.6749266,-37.8886233
9072708560,151.1933634,-33.8238868
9092837735,145.2889077,-37.7700941
9096662744,144.8004911,-37.7108929
9109561158,145.2199596,-37.808294
9129528176,151.2089974,-33.9151353
9170979009,150.9255873,-33.8840071
9173467979,144.9879232,-37.7975053
9181425919,153.0348762,-27.5042487
9196914597,151.0258644,-33.9213148
9197344268,153.3208982,-27.9461454
9208765768,152.9867899,-27.4583727
9212942066,153.0796476,-27.0621299
9215025914,145.3084378,-37.8615246
9220488776,115.8076815,-32.0823378
9220488778,115.8076654,-32.0817136
9225638750,151.1032479,-33.9051732
9228923882,145.1594682,-38.1175881
9232798977,145.2504827,-37.7772001
9239463820,143.5613658,-35.3468357
9245029102,151.7997233,-26.8473102
9245356795,151.0313779,-33.9199419
9254977777,150.9198767,-26.9303566
9263196421,145.4199404,-36.3694347
9263230604,151.2251544,-33.8275275
9271085825,145.5155448,-37.6543473
9284321599,145.1237944,-37.8986962
9284347000,145.1394716,-37.9167395
9285810144,152.9834297,-27.243776
9289141373,135.2334183,-33.8476803
9297282951,152.9900421,-27.4235676
9297597491,153.1016937,-26.6614467
9297656369,153.1251405,-26.7796426
9301804080,151.1169138,-29.8535932
9301804103,151.2111655,-29.9542439
9307514771,153.1142286,-26.7419459
9309902573,150.9546659,-33.766838
9313328217,150.9070882,-33.7691469
9314994556,144.606472,-37.6873518
9314997701,142.2048001,-36.732525
9326223584,153.4538068,-28.0973659
9330891199,153.4244431,-28.0840174
9342461373,150.7751591,-33.7620148
9351881310,145.1470342,-38.1191004
9355504948,152.9872113,-27.6306793
9360000754,152.7804655,-28.1968753
9364661985,150.773937,-33.7639816
9369263789,150.8130652,-34.0678004
9369266138,153.4042054,-28.0653017
9372863469,142.1660157,-34.1853068
9390367438,153.0071266,-30.1380779
9390840474,152.9757635,-29.8844518
9401627300,152.5506263,-29.5771061
9401802143,145.1284368,-38.0890104
9405922421,150.8958411,-34.4145735
9413297650,151.1114395,-33.8942748
9427960257,151.0303115,-33.9499409
9437905491,144.9988112,-37.6352919
9446790547,153.0276813,-27.3391524
9459535662,149.1334674,-35.2712454
9459593653,144.6873879,-37.847615
9461838658,145.3933836,-36.4141526
9462093336,146.3981814,-37.9565748
9470176626,145.0016193,-37.6910586
9485331011,151.6715321,-30.2196032
9491330870,151.318878,-33.4277434
9497145442,151.1286255,-31.4596432
9503757714,145.1319251,-38.0934518
9506812865,145.9408124,-38.1617908
9512899522,149.8344604,-32.117051
9515230717,151.206905,-33.8756737
9518259275,159.0614672,-31.5240761
9523804813,151.300451,-33.7310854
9539253678,138.652343,-34.9260862
9544020055,144.9599086,-37.7206579
9544657654,153.0368589,-27.2344259
9548479817,151.0712973,-33.865548
9548479917,151.0707441,-33.8656129
9548875383,145.0285711,-37.6847615
9551113040,149.1037455,-33.2855749
9557056244,151.0780794,-28.4167281
9566387570,115.7590193,-32.073853
9567358907,151.1008773,-33.9404872
9572233641,138.5745206,-34.982423
9577114826,152.0685524,-26.185046
9596476787,151.4440041,-33.3613312
9598876261,153.3387822,-27.9254748
9602002354,138.5931617,-35.0750902
9602013022,145.4218399,-37.8255022
9602416535,145.5328571,-33.4876236
9602831484,138.6505327,-34.939121
9607930797,115.970176,-32.5224922
9619978483,150.8201738,-33.7695918
9647281442,151.2070639,-33.8661982
9648167426,144.340922,-38.1107627
9650889111,148.1164887,-30.0238321
9653019646,146.3174135,-41.3797053
9660380317,151.1911123,-33.8830557
9665013012,150.8930649,-33.9558388
9671732290,150.9239253,-33.9304812
9672988124,150.9206341,-33.9247773
9672988217,150.9194092,-33.926889
9675838072,150.9258481,-33.9244042
9677019650,135.7573032,-33.565972
9677051783,150.922062,-33.92378
9677054302,150.923174,-33.9241778
9677054363,150.9233136,-33.923475
9679144740,144.9963629,-37.8765908
9679295015,138.6342164,-35.020289
9681762813,144.6552874,-37.8839942
9704780686,144.3248445,-38.3319763
9706418703,153.3536918,-28.0694775
9706459350,136.3475624,-34.1178697
9708317683,153.1986757,-27.7158363
9721810714,153.1571159,-27.6872716
9765885897,151.9803435,-26.256419
9765985477,151.0985896,-33.7026967
9776428733,151.1716225,-33.9080256
9778294908,153.203301,-27.7150831
9778489500,149.0375554,-35.3184586
9780863934,151.2118459,-33.870774
9784704103,151.2111093,-33.8678599
9810153992,145.0882002,-37.6077843
9813608770,115.7772458,-32.0599752
9819324660,151.1983504,-33.8810692
9824075713,150.8146878,-33.9519049
9849380674,151.6023964,-32.7032331
9857096138,138.9856463,-34.4602041
9858427265,144.9564702,-37.811401
9860469374,150.7357548,-33.6424788
9861937496,152.8253083,-31.0673725
9863159677,152.5509753,-27.1236221
9867191055,151.1518353,-33.817253
9867212807,152.8462965,-31.0815912
9867350886,151.154486,-33.8145288
9871528133,152.8373457,-31.0927206
9872452351,153.0880551,-27.575742
9875622823,142.7723132,-37.0726174
9875827926,142.9855975,-37.3038829
9878408905,152.8251885,-31.0928969
9880138130,153.1651816,-28.0167455
9880204452,138.5227033,-35.0074222
9884038806,151.2230708,-33.8314066
9884186612,139.9815376,-34.1755132
9886729728,151.2102418,-33.8787082
9886729731,151.2053283,-33.8710622
9891368264,139.2532761,-18.6513947
9892513239,139.296125,-17.8955246
9892720601,151.2071285,-33.8711593
9894040165,151.2124515,-33.8459472
9894456022,145.3287201,-37.7888186
9894830474,151.1945942,-33.8231985
9896343380,145.032584,-37.7801692
9896461164,144.9565427,-37.8204245
9898494952,144.9555134,-37.8185031
9898534448,151.3204081,-33.5106758
9898789651,144.9655567,-37.8168169
9898862085,142.1743582,-34.1923493
9899772031,151.0793954,-33.9694601
9900749678,151.226173,-33.8307468
9900767215,151.1941028,-33.8225373
9901065549,153.3799132,-28.0712429
9903167351,145.4011248,-20.5217592
9908308331,115.8610211,-31.9461013
9908548032,151.2055722,-33.8660626
9908831080,145.6555019,-20.36175
9910661920,145.2967837,-37.7873354
9910957735,144.9835152,-19.0029578
9916501077,145.0614649,-37.9367933
9920945118,151.0901481,-33.9632797
9925780963,144.7767981,-37.7104408
9929727055,115.8186429,-32.0680709
9933619662,145.2487408,-38.0038185
9943749351,151.9714753,-27.5582924
9943959065,147.7209319,-23.4663913
9950350846,149.6724336,-23.7146307
9950394531,149.6684274,-23.7204902
9953616950,138.6018647,-34.9306635
9953656903,144.9917214,-37.7652561
9960348410,146.8004977,-19.287185
9965797352,153.0652691,-27.5968797
9967289808,145.603506,-38.6055762
9985471461,142.9491942,-37.2861651
9988342648,146.3613895,-41.1798753
9988504417,146.047544,-34.2884033
9999145264,114.6169412,-28.7922285
10000789457,146.9930094,-35.8363443
10005254729,145.2794427,-37.7748687
10012449218,146.0141401,-36.0127572
10014311751,144.9746929,-37.7458502
10035691595,140.8139719,-37.8396741
10035717308,140.815396,-37.8391891
10038235558,147.053856,-42.7773897
10038366615,133.6726343,-32.1139378
10038541612,141.6043094,-38.3418959
10038555324,142.0141795,-37.7358497
10048876389,140.7819345,-37.825155
10074796235,115.9662656,-32.0716513
10083023354,146.8145312,-19.2500415
10091519634,151.6682044,-30.5152645
10096937327,151.2113983,-33.8679322
10096957985,151.0801661,-33.9713394
10096958001,151.0685946,-33.9583227
10096981756,151.208835,-33.8632441
10104570526,145.2371001,-37.8287523
10104736834,115.8579198,-31.9586158
10105172658,115.8575047,-31.9528109
10112784564,153.0465198,-28.8591529
10127313081,151.2058956,-33.8776432
10129349744,151.1692733,-27.9305928
10129360832,151.4113668,-27.790337
10129367702,151.744127,-27.6367985
10129541624,115.4515181,-32.0220888
10130057233,146.4220222,-41.3464936
10138941672,153.4293839,-28.0070562
10139197334,144.9639332,-37.7557831
10148700504,152.7264329,-31.4577258
10153996057,153.4294796,-28.0253208
10156566871,153.4293569,-27.9915866
10157345569,150.7562175,-34.0321962
10161380728,151.0884521,-33.9654513
10167718844,115.8202427,-31.9429823
10168174241,145.0680661,-37.6371968
10170330761,150.1343752,-29.4749414
10170587549,153.4250811,-27.9793336
10174722275,145.0889266,-37.6515095
10178834991,144.8168585,-37.7905774
10180094672,153.4309799,-28.0291189
10185008521,153.4310256,-28.0321285
10185448080,152.9163274,-27.6696713
10186877012,138.5977489,-34.924303
10186931388,153.4317561,-28.0357309
10187527370,153.087156,-30.3208141
10195614277,138.5989302,-34.9282634
10195921882,141.4698297,-31.940802
10200401628,153.4133039,-27.9635792
10200682099,153.4124707,-27.9635637
10202764079,145.2705483,-37.8112127
10208698046,151.1266474,-33.8740283
10208721848,145.295917,-37.8233261
10208755659,145.1365624,-38.1261474
10211410127,144.8770868,-38.3636289
10221032711,152.9754144,-27.0423007
10222900218,140.7319061,-36.9595137
10226611070,142.7548258,-37.0582301
10230610673,151.2850353,-33.7907427
10234916375,151.1902963,-33.8202828
10237566237,144.9493331,-37.7538026
10241259130,121.667193,-31.2044988
10267097901,145.3738383,-16.4606841
10269124124,144.9629717,-37.7612082
10270531427,144.9559899,-37.8131185
10272461263,153.0182242,-27.2429249
10272516980,145.2538183,-37.8045118
